Algorithm;TryNr;InstanceNr;FitnessWorkload;FitnessDeadline;RandomSeed;BestChromosome
ctaea;8;6;0.506251235773534;-1159.0;179533;"['job46' 'job20' 'job8' 'job4' 'job39' 'job14' 'job26' 'job24' 'job38'
 'job12' 'job37' 'job29' 'job10' 'job32' 'job45' 'job19' 'job22' 'job40'
 'job15' 'job9' 'job18' 'job23' 'job50' 'job36' 'job34' 'job43' 'job35'
 'job49' 'job48' 'job41' 'job7' 'job6' 'job17' 'job21' 'job51' 'job1'
 'job13' 'job52' 'job44' 'job47' 'job0' 'job5' 'job33' 'job3' 'job31'
 'job2' 'job11' 'job27' 'job28' 'job30' 'job25' 'job16' 'job42']"
ctaea;9;6;0.48462001470871907;-1167.0;270865;"['job21' 'job14' 'job36' 'job17' 'job12' 'job35' 'job10' 'job4' 'job49'
 'job33' 'job42' 'job38' 'job34' 'job31' 'job23' 'job8' 'job51' 'job16'
 'job25' 'job39' 'job20' 'job44' 'job50' 'job40' 'job3' 'job15' 'job52'
 'job13' 'job41' 'job32' 'job29' 'job48' 'job11' 'job37' 'job46' 'job1'
 'job43' 'job2' 'job22' 'job0' 'job5' 'job9' 'job30' 'job47' 'job24'
 'job26' 'job27' 'job45' 'job18' 'job28' 'job6' 'job7' 'job19']"
ctaea;0;7;0.4529866235050155;-1147.0;486267;"['job12' 'job9' 'job45' 'job8' 'job13' 'job0' 'job6' 'job47' 'job38'
 'job29' 'job17' 'job43' 'job7' 'job11' 'job19' 'job41' 'job18' 'job37'
 'job2' 'job51' 'job31' 'job30' 'job39' 'job34' 'job35' 'job46' 'job25'
 'job42' 'job48' 'job3' 'job1' 'job36' 'job16' 'job15' 'job5' 'job52'
 'job28' 'job4' 'job21' 'job50' 'job20' 'job32' 'job26' 'job44' 'job24'
 'job33' 'job23' 'job10' 'job49' 'job14' 'job40' 'job27' 'job22']"
ctaea;1;7;0.44858289930555556;-1126.0;480;"['job18' 'job45' 'job32' 'job14' 'job24' 'job22' 'job2' 'job12' 'job26'
 'job3' 'job42' 'job6' 'job27' 'job30' 'job34' 'job39' 'job23' 'job33'
 'job38' 'job0' 'job49' 'job19' 'job37' 'job35' 'job7' 'job48' 'job51'
 'job43' 'job11' 'job47' 'job21' 'job4' 'job25' 'job50' 'job44' 'job17'
 'job41' 'job1' 'job40' 'job9' 'job31' 'job29' 'job5' 'job8' 'job36'
 'job52' 'job10' 'job28' 'job15' 'job13' 'job20' 'job16' 'job46']"
ctaea;2;7;0.44805000964506175;-1148.0;45165;"['job51' 'job43' 'job7' 'job50' 'job14' 'job2' 'job4' 'job23' 'job41'
 'job42' 'job34' 'job18' 'job15' 'job1' 'job11' 'job21' 'job0' 'job49'
 'job44' 'job52' 'job29' 'job30' 'job39' 'job12' 'job26' 'job19' 'job47'
 'job35' 'job20' 'job32' 'job24' 'job38' 'job16' 'job13' 'job9' 'job40'
 'job17' 'job48' 'job36' 'job10' 'job6' 'job27' 'job37' 'job46' 'job5'
 'job31' 'job22' 'job8' 'job45' 'job28' 'job3' 'job25' 'job33']"
ctaea;3;7;0.4194167450327933;-1125.0;252538;"['job21' 'job19' 'job52' 'job12' 'job45' 'job23' 'job2' 'job4' 'job9'
 'job42' 'job7' 'job0' 'job36' 'job27' 'job18' 'job15' 'job11' 'job43'
 'job38' 'job5' 'job17' 'job8' 'job20' 'job51' 'job35' 'job47' 'job39'
 'job37' 'job22' 'job25' 'job13' 'job24' 'job3' 'job33' 'job44' 'job41'
 'job50' 'job32' 'job28' 'job34' 'job48' 'job10' 'job31' 'job29' 'job46'
 'job6' 'job26' 'job16' 'job40' 'job30' 'job1' 'job49' 'job14']"
ctaea;4;7;0.43795343846450613;-1147.0;442122;"['job3' 'job1' 'job37' 'job16' 'job52' 'job18' 'job30' 'job48' 'job35'
 'job0' 'job44' 'job43' 'job14' 'job51' 'job40' 'job45' 'job17' 'job49'
 'job38' 'job6' 'job46' 'job33' 'job27' 'job21' 'job13' 'job28' 'job7'
 'job47' 'job19' 'job4' 'job39' 'job22' 'job11' 'job9' 'job29' 'job23'
 'job20' 'job12' 'job25' 'job26' 'job15' 'job2' 'job8' 'job32' 'job24'
 'job5' 'job34' 'job31' 'job50' 'job36' 'job41' 'job10' 'job42']"
ctaea;5;7;0.4322417534722222;-1150.0;37173;"['job48' 'job39' 'job19' 'job3' 'job38' 'job25' 'job27' 'job13' 'job26'
 'job36' 'job40' 'job52' 'job45' 'job46' 'job23' 'job17' 'job50' 'job28'
 'job6' 'job16' 'job12' 'job15' 'job8' 'job37' 'job43' 'job10' 'job0'
 'job49' 'job21' 'job22' 'job24' 'job41' 'job30' 'job20' 'job11' 'job7'
 'job35' 'job44' 'job5' 'job42' 'job31' 'job14' 'job18' 'job51' 'job33'
 'job47' 'job32' 'job29' 'job4' 'job2' 'job9' 'job1' 'job34']"
ctaea;6;7;0.42602192443094133;-1155.0;249457;"['job34' 'job37' 'job10' 'job3' 'job38' 'job2' 'job18' 'job43' 'job49'
 'job28' 'job50' 'job45' 'job14' 'job11' 'job40' 'job46' 'job42' 'job22'
 'job26' 'job30' 'job47' 'job23' 'job20' 'job41' 'job6' 'job7' 'job33'
 'job5' 'job12' 'job31' 'job21' 'job36' 'job4' 'job13' 'job15' 'job16'
 'job48' 'job8' 'job9' 'job19' 'job0' 'job39' 'job29' 'job24' 'job44'
 'job35' 'job25' 'job51' 'job52' 'job17' 'job32' 'job1' 'job27']"
ctaea;7;7;0.4162223910108025;-1151.0;443391;"['job16' 'job21' 'job11' 'job22' 'job18' 'job6' 'job20' 'job4' 'job29'
 'job30' 'job25' 'job3' 'job38' 'job34' 'job43' 'job2' 'job49' 'job15'
 'job26' 'job13' 'job46' 'job35' 'job32' 'job0' 'job41' 'job39' 'job10'
 'job23' 'job36' 'job12' 'job7' 'job50' 'job17' 'job44' 'job27' 'job19'
 'job8' 'job51' 'job9' 'job24' 'job47' 'job40' 'job28' 'job48' 'job45'
 'job5' 'job33' 'job52' 'job31' 'job1' 'job37' 'job42' 'job14']"
ctaea;8;7;0.4308702256944445;-1140.0;161902;"['job5' 'job24' 'job19' 'job27' 'job51' 'job52' 'job6' 'job30' 'job11'
 'job34' 'job49' 'job21' 'job36' 'job4' 'job17' 'job22' 'job40' 'job37'
 'job25' 'job14' 'job28' 'job0' 'job29' 'job20' 'job10' 'job44' 'job18'
 'job13' 'job7' 'job3' 'job41' 'job38' 'job43' 'job33' 'job42' 'job15'
 'job2' 'job32' 'job47' 'job48' 'job12' 'job50' 'job8' 'job1' 'job31'
 'job16' 'job35' 'job39' 'job26' 'job45' 'job9' 'job23' 'job46']"
ctaea;9;7;0.37925470799575617;-1151.0;141412;"['job16' 'job36' 'job3' 'job52' 'job7' 'job19' 'job1' 'job39' 'job22'
 'job43' 'job35' 'job44' 'job13' 'job48' 'job18' 'job20' 'job4' 'job5'
 'job28' 'job12' 'job30' 'job29' 'job51' 'job31' 'job41' 'job26' 'job17'
 'job37' 'job46' 'job32' 'job14' 'job45' 'job42' 'job0' 'job10' 'job6'
 'job34' 'job27' 'job50' 'job2' 'job15' 'job24' 'job40' 'job47' 'job38'
 'job23' 'job21' 'job33' 'job8' 'job9' 'job25' 'job49' 'job11']"
ctaea;0;8;0.5382674153645834;-1179.0;288918;"['job3' 'job19' 'job37' 'job12' 'job38' 'job45' 'job24' 'job25' 'job15'
 'job36' 'job26' 'job33' 'job9' 'job21' 'job51' 'job8' 'job11' 'job43'
 'job20' 'job18' 'job30' 'job0' 'job7' 'job27' 'job5' 'job28' 'job23'
 'job50' 'job2' 'job14' 'job1' 'job16' 'job4' 'job31' 'job47' 'job34'
 'job49' 'job6' 'job35' 'job44' 'job48' 'job42' 'job41' 'job13' 'job52'
 'job10' 'job32' 'job29' 'job40' 'job17' 'job46' 'job39' 'job22']"
ctaea;1;8;0.5204994032118055;-1195.0;198597;"['job44' 'job26' 'job50' 'job7' 'job52' 'job12' 'job6' 'job19' 'job30'
 'job18' 'job4' 'job0' 'job27' 'job45' 'job29' 'job21' 'job28' 'job24'
 'job20' 'job42' 'job9' 'job1' 'job40' 'job46' 'job16' 'job49' 'job23'
 'job15' 'job51' 'job32' 'job37' 'job22' 'job47' 'job34' 'job41' 'job36'
 'job33' 'job25' 'job43' 'job10' 'job39' 'job3' 'job35' 'job11' 'job48'
 'job5' 'job14' 'job13' 'job8' 'job2' 'job31' 'job38' 'job17']"
ctaea;2;8;0.5777517361111111;-1180.0;56746;"['job5' 'job27' 'job34' 'job43' 'job29' 'job40' 'job18' 'job41' 'job30'
 'job2' 'job37' 'job11' 'job23' 'job9' 'job24' 'job47' 'job21' 'job19'
 'job15' 'job12' 'job3' 'job22' 'job20' 'job35' 'job44' 'job8' 'job0'
 'job4' 'job48' 'job16' 'job50' 'job39' 'job51' 'job38' 'job6' 'job13'
 'job36' 'job26' 'job17' 'job25' 'job52' 'job45' 'job28' 'job49' 'job42'
 'job46' 'job32' 'job1' 'job31' 'job10' 'job7' 'job33' 'job14']"
ctaea;3;8;0.5352395893614968;-1218.0;253565;"['job37' 'job21' 'job20' 'job12' 'job50' 'job22' 'job38' 'job11' 'job6'
 'job48' 'job35' 'job39' 'job51' 'job33' 'job23' 'job15' 'job29' 'job1'
 'job0' 'job42' 'job36' 'job13' 'job46' 'job7' 'job16' 'job43' 'job5'
 'job26' 'job8' 'job27' 'job31' 'job24' 'job10' 'job4' 'job19' 'job40'
 'job28' 'job45' 'job30' 'job14' 'job18' 'job44' 'job49' 'job3' 'job47'
 'job41' 'job25' 'job2' 'job52' 'job9' 'job17' 'job32' 'job34']"
ctaea;4;8;0.536999210310571;-1177.0;346109;"['job18' 'job20' 'job31' 'job32' 'job52' 'job34' 'job39' 'job27' 'job6'
 'job16' 'job50' 'job29' 'job1' 'job4' 'job23' 'job9' 'job35' 'job51'
 'job17' 'job15' 'job44' 'job42' 'job30' 'job25' 'job12' 'job19' 'job7'
 'job36' 'job21' 'job24' 'job11' 'job46' 'job49' 'job45' 'job5' 'job33'
 'job8' 'job28' 'job40' 'job43' 'job41' 'job3' 'job38' 'job13' 'job48'
 'job14' 'job10' 'job2' 'job0' 'job26' 'job47' 'job37' 'job22']"
ctaea;5;8;0.5242868983892747;-1123.0;358662;"['job30' 'job42' 'job15' 'job33' 'job49' 'job16' 'job20' 'job25' 'job39'
 'job44' 'job37' 'job9' 'job50' 'job47' 'job11' 'job14' 'job38' 'job35'
 'job13' 'job51' 'job31' 'job3' 'job6' 'job27' 'job45' 'job48' 'job17'
 'job24' 'job19' 'job18' 'job23' 'job36' 'job5' 'job26' 'job7' 'job41'
 'job0' 'job8' 'job28' 'job10' 'job52' 'job12' 'job34' 'job40' 'job43'
 'job2' 'job29' 'job46' 'job4' 'job21' 'job32' 'job1' 'job22']"
ctaea;6;8;0.49920732663001544;-1181.0;251346;"['job37' 'job22' 'job34' 'job24' 'job39' 'job5' 'job14' 'job13' 'job52'
 'job45' 'job46' 'job36' 'job2' 'job29' 'job19' 'job50' 'job30' 'job38'
 'job48' 'job42' 'job8' 'job44' 'job6' 'job16' 'job23' 'job51' 'job3'
 'job17' 'job15' 'job43' 'job12' 'job40' 'job1' 'job7' 'job21' 'job31'
 'job0' 'job32' 'job20' 'job49' 'job11' 'job41' 'job28' 'job33' 'job9'
 'job27' 'job4' 'job18' 'job26' 'job47' 'job10' 'job25' 'job35']"
ctaea;7;8;0.5168076051311729;-1178.0;14984;"['job14' 'job28' 'job26' 'job13' 'job17' 'job15' 'job33' 'job1' 'job7'
 'job37' 'job50' 'job48' 'job31' 'job29' 'job49' 'job5' 'job19' 'job35'
 'job45' 'job47' 'job43' 'job6' 'job8' 'job27' 'job12' 'job34' 'job3'
 'job32' 'job16' 'job41' 'job24' 'job4' 'job46' 'job18' 'job40' 'job23'
 'job38' 'job42' 'job2' 'job25' 'job44' 'job9' 'job21' 'job30' 'job0'
 'job11' 'job51' 'job10' 'job52' 'job36' 'job20' 'job39' 'job22']"
ctaea;8;8;0.5567309268904322;-1188.0;443766;"['job40' 'job43' 'job3' 'job46' 'job48' 'job17' 'job34' 'job27' 'job25'
 'job45' 'job35' 'job15' 'job30' 'job13' 'job51' 'job19' 'job22' 'job21'
 'job50' 'job5' 'job42' 'job52' 'job36' 'job11' 'job24' 'job16' 'job23'
 'job18' 'job12' 'job37' 'job0' 'job28' 'job9' 'job49' 'job20' 'job44'
 'job10' 'job39' 'job2' 'job41' 'job6' 'job8' 'job47' 'job38' 'job26'
 'job31' 'job4' 'job33' 'job32' 'job1' 'job7' 'job29' 'job14']"
ctaea;9;8;0.5090348910108025;-1187.0;27277;"['job46' 'job16' 'job48' 'job18' 'job20' 'job13' 'job32' 'job3' 'job44'
 'job2' 'job35' 'job45' 'job42' 'job11' 'job23' 'job24' 'job29' 'job15'
 'job36' 'job27' 'job6' 'job4' 'job14' 'job5' 'job10' 'job47' 'job1'
 'job49' 'job37' 'job41' 'job19' 'job43' 'job50' 'job30' 'job34' 'job12'
 'job40' 'job51' 'job17' 'job52' 'job25' 'job8' 'job0' 'job26' 'job33'
 'job9' 'job31' 'job38' 'job28' 'job21' 'job7' 'job39' 'job22']"
ctaea;0;9;0.5448904079861111;-1164.0;177247;"['job24' 'job44' 'job36' 'job35' 'job2' 'job32' 'job30' 'job31' 'job39'
 'job15' 'job38' 'job52' 'job50' 'job40' 'job49' 'job46' 'job13' 'job37'
 'job23' 'job34' 'job7' 'job5' 'job45' 'job41' 'job28' 'job21' 'job11'
 'job18' 'job42' 'job10' 'job47' 'job20' 'job0' 'job1' 'job12' 'job9'
 'job51' 'job33' 'job3' 'job29' 'job4' 'job17' 'job19' 'job26' 'job25'
 'job14' 'job16' 'job43' 'job48' 'job8' 'job6' 'job22' 'job27']"
ctaea;1;9;0.5119511055652006;-1159.0;296033;"['job50' 'job37' 'job3' 'job11' 'job27' 'job16' 'job2' 'job21' 'job48'
 'job47' 'job35' 'job6' 'job19' 'job49' 'job4' 'job17' 'job10' 'job46'
 'job20' 'job0' 'job15' 'job32' 'job28' 'job5' 'job8' 'job41' 'job26'
 'job29' 'job38' 'job40' 'job14' 'job33' 'job24' 'job44' 'job51' 'job23'
 'job18' 'job12' 'job42' 'job25' 'job39' 'job22' 'job34' 'job31' 'job9'
 'job36' 'job13' 'job43' 'job52' 'job45' 'job30' 'job1' 'job7']"
ctaea;2;9;0.4989531792534722;-1201.0;35841;"['job44' 'job46' 'job31' 'job14' 'job50' 'job21' 'job47' 'job43' 'job27'
 'job2' 'job38' 'job29' 'job33' 'job19' 'job40' 'job32' 'job9' 'job25'
 'job49' 'job6' 'job23' 'job15' 'job20' 'job30' 'job11' 'job39' 'job4'
 'job3' 'job35' 'job8' 'job52' 'job16' 'job36' 'job41' 'job45' 'job24'
 'job37' 'job10' 'job13' 'job28' 'job0' 'job48' 'job34' 'job51' 'job5'
 'job22' 'job17' 'job18' 'job26' 'job12' 'job1' 'job7' 'job42']"
ctaea;3;9;0.4940232265142747;-1160.0;375594;"['job19' 'job36' 'job13' 'job32' 'job11' 'job43' 'job41' 'job20' 'job25'
 'job40' 'job12' 'job22' 'job47' 'job3' 'job0' 'job48' 'job27' 'job34'
 'job10' 'job15' 'job46' 'job45' 'job44' 'job24' 'job35' 'job50' 'job38'
 'job16' 'job33' 'job23' 'job6' 'job9' 'job4' 'job31' 'job52' 'job28'
 'job18' 'job2' 'job7' 'job14' 'job51' 'job37' 'job49' 'job39' 'job30'
 'job26' 'job17' 'job42' 'job8' 'job21' 'job1' 'job29' 'job5']"
ctaea;4;9;0.4539561631944445;-1156.0;150503;"['job46' 'job11' 'job27' 'job25' 'job38' 'job31' 'job8' 'job32' 'job36'
 'job7' 'job1' 'job21' 'job30' 'job49' 'job20' 'job43' 'job15' 'job4'
 'job37' 'job26' 'job44' 'job35' 'job2' 'job48' 'job12' 'job51' 'job13'
 'job0' 'job33' 'job29' 'job42' 'job39' 'job10' 'job3' 'job45' 'job16'
 'job50' 'job47' 'job34' 'job23' 'job41' 'job14' 'job17' 'job40' 'job52'
 'job28' 'job22' 'job19' 'job24' 'job18' 'job6' 'job9' 'job5']"
ctaea;5;9;0.44349226586612656;-1117.0;411655;"['job20' 'job22' 'job5' 'job24' 'job2' 'job42' 'job36' 'job31' 'job41'
 'job34' 'job17' 'job18' 'job7' 'job23' 'job43' 'job25' 'job49' 'job13'
 'job39' 'job44' 'job3' 'job15' 'job21' 'job29' 'job38' 'job33' 'job40'
 'job51' 'job37' 'job28' 'job35' 'job8' 'job48' 'job4' 'job26' 'job11'
 'job14' 'job50' 'job1' 'job32' 'job12' 'job19' 'job52' 'job27' 'job16'
 'job9' 'job30' 'job0' 'job45' 'job47' 'job10' 'job6' 'job46']"
ctaea;6;9;0.4985287965374229;-1190.0;386807;"['job50' 'job8' 'job21' 'job12' 'job16' 'job41' 'job13' 'job45' 'job27'
 'job9' 'job36' 'job34' 'job44' 'job0' 'job35' 'job4' 'job24' 'job17'
 'job2' 'job23' 'job39' 'job32' 'job26' 'job6' 'job37' 'job42' 'job15'
 'job28' 'job49' 'job1' 'job31' 'job29' 'job5' 'job3' 'job38' 'job47'
 'job48' 'job52' 'job25' 'job19' 'job7' 'job30' 'job33' 'job11' 'job14'
 'job20' 'job22' 'job40' 'job18' 'job43' 'job10' 'job51' 'job46']"
ctaea;7;9;0.5124628966531636;-1176.0;223622;"['job3' 'job0' 'job25' 'job38' 'job9' 'job35' 'job47' 'job50' 'job52'
 'job7' 'job37' 'job17' 'job5' 'job29' 'job44' 'job42' 'job45' 'job19'
 'job31' 'job16' 'job21' 'job34' 'job40' 'job13' 'job11' 'job33' 'job4'
 'job39' 'job22' 'job24' 'job28' 'job15' 'job49' 'job18' 'job51' 'job43'
 'job41' 'job27' 'job32' 'job6' 'job48' 'job1' 'job36' 'job20' 'job26'
 'job2' 'job46' 'job10' 'job8' 'job30' 'job12' 'job23' 'job14']"
ctaea;8;9;0.5356380208333333;-1156.0;320727;"['job45' 'job42' 'job36' 'job43' 'job32' 'job8' 'job31' 'job19' 'job16'
 'job50' 'job33' 'job2' 'job12' 'job17' 'job34' 'job49' 'job39' 'job18'
 'job37' 'job52' 'job25' 'job24' 'job23' 'job13' 'job35' 'job46' 'job30'
 'job20' 'job38' 'job51' 'job1' 'job22' 'job27' 'job40' 'job28' 'job5'
 'job21' 'job9' 'job47' 'job10' 'job29' 'job41' 'job48' 'job4' 'job6'
 'job11' 'job3' 'job44' 'job0' 'job26' 'job15' 'job7' 'job14']"
ctaea;9;9;0.49719102647569446;-1160.0;279552;"['job25' 'job37' 'job6' 'job34' 'job15' 'job30' 'job36' 'job10' 'job35'
 'job45' 'job0' 'job31' 'job32' 'job23' 'job1' 'job5' 'job38' 'job33'
 'job51' 'job44' 'job39' 'job3' 'job28' 'job2' 'job46' 'job41' 'job8'
 'job21' 'job42' 'job48' 'job26' 'job47' 'job29' 'job18' 'job4' 'job27'
 'job9' 'job49' 'job50' 'job22' 'job19' 'job24' 'job17' 'job20' 'job43'
 'job40' 'job16' 'job11' 'job52' 'job13' 'job12' 'job7' 'job14']"
unsga3;0;0;0.4891102430555555;-1140.0;456465;"['job23' 'job3' 'job17' 'job22' 'job6' 'job5' 'job10' 'job47' 'job33'
 'job34' 'job28' 'job8' 'job25' 'job32' 'job26' 'job38' 'job2' 'job11'
 'job12' 'job50' 'job41' 'job1' 'job39' 'job14' 'job13' 'job0' 'job21'
 'job49' 'job48' 'job52' 'job37' 'job35' 'job42' 'job45' 'job51' 'job19'
 'job44' 'job24' 'job18' 'job46' 'job27' 'job20' 'job16' 'job31' 'job29'
 'job7' 'job9' 'job36' 'job4' 'job15' 'job40' 'job43' 'job30']"
unsga3;1;0;0.4732611460744599;-1117.0;9712;"['job20' 'job22' 'job7' 'job6' 'job10' 'job23' 'job17' 'job14' 'job25'
 'job48' 'job12' 'job46' 'job34' 'job33' 'job43' 'job42' 'job8' 'job52'
 'job4' 'job40' 'job15' 'job19' 'job5' 'job36' 'job35' 'job29' 'job39'
 'job26' 'job38' 'job45' 'job11' 'job9' 'job16' 'job0' 'job28' 'job18'
 'job21' 'job44' 'job47' 'job50' 'job13' 'job32' 'job37' 'job1' 'job31'
 'job27' 'job24' 'job49' 'job2' 'job30' 'job41' 'job3' 'job51']"
unsga3;2;0;0.5154787868923612;-1144.0;428632;"['job26' 'job27' 'job14' 'job51' 'job2' 'job13' 'job32' 'job22' 'job38'
 'job31' 'job42' 'job24' 'job28' 'job48' 'job49' 'job39' 'job41' 'job23'
 'job6' 'job3' 'job34' 'job19' 'job40' 'job33' 'job18' 'job20' 'job30'
 'job46' 'job15' 'job37' 'job8' 'job47' 'job12' 'job11' 'job7' 'job29'
 'job44' 'job4' 'job0' 'job50' 'job9' 'job17' 'job10' 'job5' 'job36'
 'job52' 'job1' 'job45' 'job21' 'job43' 'job25' 'job16' 'job35']"
unsga3;3;0;0.5166300154320987;-1161.0;204904;"['job16' 'job44' 'job48' 'job24' 'job0' 'job27' 'job21' 'job13' 'job52'
 'job31' 'job19' 'job10' 'job1' 'job43' 'job36' 'job33' 'job28' 'job14'
 'job18' 'job46' 'job7' 'job41' 'job22' 'job29' 'job11' 'job42' 'job9'
 'job35' 'job39' 'job37' 'job47' 'job17' 'job51' 'job6' 'job15' 'job4'
 'job23' 'job32' 'job45' 'job49' 'job5' 'job38' 'job50' 'job30' 'job25'
 'job2' 'job26' 'job3' 'job8' 'job34' 'job40' 'job12' 'job20']"
unsga3;4;0;0.5097319878472223;-1134.0;47826;"['job21' 'job2' 'job51' 'job30' 'job6' 'job33' 'job42' 'job43' 'job26'
 'job49' 'job8' 'job0' 'job38' 'job14' 'job23' 'job15' 'job40' 'job36'
 'job52' 'job32' 'job48' 'job24' 'job45' 'job3' 'job47' 'job18' 'job9'
 'job20' 'job10' 'job41' 'job35' 'job39' 'job25' 'job50' 'job16' 'job31'
 'job34' 'job17' 'job7' 'job4' 'job11' 'job22' 'job37' 'job19' 'job5'
 'job44' 'job13' 'job27' 'job46' 'job28' 'job29' 'job12' 'job1']"
unsga3;5;0;0.5160430230034723;-1138.0;406135;"['job34' 'job25' 'job9' 'job18' 'job0' 'job20' 'job12' 'job46' 'job5'
 'job43' 'job38' 'job52' 'job24' 'job39' 'job31' 'job49' 'job8' 'job48'
 'job44' 'job13' 'job37' 'job32' 'job22' 'job4' 'job3' 'job1' 'job27'
 'job41' 'job26' 'job17' 'job35' 'job16' 'job50' 'job45' 'job36' 'job30'
 'job15' 'job33' 'job47' 'job51' 'job14' 'job28' 'job10' 'job40' 'job29'
 'job11' 'job21' 'job23' 'job2' 'job6' 'job7' 'job42' 'job19']"
unsga3;6;0;0.5031486605420524;-1135.0;197497;"['job22' 'job32' 'job28' 'job0' 'job38' 'job52' 'job16' 'job6' 'job20'
 'job45' 'job25' 'job31' 'job17' 'job29' 'job15' 'job47' 'job3' 'job36'
 'job51' 'job33' 'job44' 'job49' 'job13' 'job43' 'job5' 'job46' 'job23'
 'job11' 'job35' 'job7' 'job21' 'job50' 'job4' 'job12' 'job1' 'job24'
 'job2' 'job34' 'job39' 'job9' 'job8' 'job40' 'job48' 'job19' 'job18'
 'job26' 'job30' 'job14' 'job41' 'job10' 'job37' 'job42' 'job27']"
unsga3;7;0;0.5134290605709876;-1141.0;345745;"['job4' 'job51' 'job52' 'job19' 'job40' 'job13' 'job35' 'job21' 'job17'
 'job2' 'job23' 'job8' 'job24' 'job25' 'job14' 'job5' 'job50' 'job1'
 'job28' 'job7' 'job18' 'job6' 'job27' 'job3' 'job36' 'job45' 'job41'
 'job46' 'job34' 'job38' 'job44' 'job22' 'job29' 'job31' 'job32' 'job10'
 'job0' 'job37' 'job20' 'job33' 'job11' 'job15' 'job12' 'job16' 'job9'
 'job39' 'job48' 'job47' 'job26' 'job43' 'job30' 'job49' 'job42']"
unsga3;8;0;0.4881306664737655;-1125.0;227596;"['job11' 'job12' 'job30' 'job31' 'job6' 'job33' 'job52' 'job48' 'job0'
 'job16' 'job9' 'job24' 'job32' 'job46' 'job38' 'job45' 'job50' 'job25'
 'job5' 'job34' 'job18' 'job20' 'job27' 'job2' 'job37' 'job13' 'job49'
 'job43' 'job1' 'job39' 'job41' 'job51' 'job35' 'job7' 'job40' 'job22'
 'job42' 'job3' 'job28' 'job8' 'job26' 'job44' 'job17' 'job15' 'job21'
 'job47' 'job10' 'job14' 'job4' 'job36' 'job23' 'job29' 'job19']"
unsga3;9;0;0.5154972029320988;-1153.0;414522;"['job37' 'job1' 'job13' 'job20' 'job33' 'job10' 'job28' 'job18' 'job31'
 'job15' 'job16' 'job6' 'job14' 'job9' 'job23' 'job7' 'job5' 'job52'
 'job38' 'job47' 'job21' 'job44' 'job3' 'job25' 'job42' 'job46' 'job41'
 'job4' 'job26' 'job43' 'job39' 'job27' 'job32' 'job12' 'job36' 'job51'
 'job35' 'job45' 'job8' 'job40' 'job19' 'job11' 'job24' 'job29' 'job2'
 'job34' 'job17' 'job50' 'job48' 'job0' 'job30' 'job49' 'job22']"
unsga3;0;1;0.43148814260223767;-1131.0;111235;"['job35' 'job30' 'job46' 'job45' 'job47' 'job33' 'job19' 'job25' 'job14'
 'job21' 'job2' 'job36' 'job28' 'job40' 'job24' 'job29' 'job42' 'job4'
 'job7' 'job17' 'job9' 'job22' 'job41' 'job51' 'job18' 'job38' 'job49'
 'job20' 'job43' 'job39' 'job48' 'job31' 'job13' 'job15' 'job8' 'job11'
 'job6' 'job34' 'job1' 'job26' 'job37' 'job5' 'job10' 'job50' 'job32'
 'job3' 'job23' 'job27' 'job0' 'job52' 'job44' 'job12' 'job16']"
unsga3;1;1;0.43586181640625;-1134.0;467518;"['job29' 'job33' 'job34' 'job14' 'job37' 'job43' 'job42' 'job47' 'job22'
 'job1' 'job51' 'job12' 'job4' 'job40' 'job17' 'job49' 'job3' 'job38'
 'job41' 'job6' 'job26' 'job8' 'job45' 'job50' 'job0' 'job44' 'job7'
 'job48' 'job30' 'job23' 'job52' 'job16' 'job36' 'job32' 'job11' 'job20'
 'job10' 'job9' 'job27' 'job39' 'job24' 'job35' 'job15' 'job19' 'job2'
 'job21' 'job5' 'job13' 'job18' 'job31' 'job28' 'job25' 'job46']"
unsga3;2;1;0.4757513804494599;-1130.0;259591;"['job36' 'job31' 'job29' 'job18' 'job12' 'job46' 'job35' 'job26' 'job14'
 'job2' 'job9' 'job20' 'job8' 'job23' 'job4' 'job32' 'job45' 'job7'
 'job11' 'job1' 'job19' 'job44' 'job39' 'job13' 'job16' 'job15' 'job27'
 'job33' 'job47' 'job41' 'job37' 'job0' 'job49' 'job43' 'job5' 'job50'
 'job34' 'job25' 'job6' 'job51' 'job10' 'job38' 'job24' 'job28' 'job22'
 'job17' 'job48' 'job52' 'job40' 'job21' 'job30' 'job3' 'job42']"
unsga3;3;1;0.3697350320698303;-1122.0;208929;"['job50' 'job17' 'job9' 'job51' 'job7' 'job5' 'job14' 'job0' 'job37'
 'job2' 'job41' 'job16' 'job45' 'job32' 'job22' 'job1' 'job40' 'job42'
 'job19' 'job49' 'job4' 'job3' 'job23' 'job46' 'job21' 'job24' 'job35'
 'job39' 'job11' 'job25' 'job48' 'job30' 'job29' 'job36' 'job27' 'job28'
 'job33' 'job12' 'job34' 'job26' 'job43' 'job44' 'job15' 'job47' 'job38'
 'job18' 'job20' 'job6' 'job10' 'job13' 'job31' 'job52' 'job8']"
