;_metric;time_this_iter_s;done;timesteps_total;episodes_total;training_iteration;trial_id;experiment_id;date;timestamp;time_total_s;pid;hostname;node_ip;time_since_restore;timesteps_since_restore;iterations_since_restore;warmup_time;config/adaptive_rate_mode;config/alg_name;config/crossover;config/cx_pb;config/eliminate_duplicates;config/functions;config/mut_pb;config/mutation;config/n_evals;config/n_parallelizations;config/obj_weights;config/parallelization_method;config/plot_solution;config/pop_size;config/pressure;config/print_iterations;config/print_results;config/problem_getter;config/sampling;config/seed;logdir
454;58794.0;60.384572982788086;False;;;1;98b2f_00454;f427586a9f9b4631a210f2ac89d58191;2023-08-15_12-58-21;1692097101;60.384572982788086;49044;users.cfads.fh-bielefeld.de;10.134.17.12;60.384572982788086;0;1;0.0060937404632568;none;GA;<class 'pymoo.operators.crossover.pntx.TwoPointCrossover'>;0.05;False;['ta033'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;50;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f1b444385b0>;;/home/voll_lu/ray_results/objective_2023-08-15_12-43-34/objective_98b2f_00454_454_crossover=class_pymoo_operators_crossover_pntx_TwoPointCrossover,cx_pb=0.0500,mut_pb=0.6000,pop_size=50,_2023-08-15_12-57-21
455;68026.0;160.18721175193787;False;;;1;98b2f_00455;9002a66979e44f71a4e5c5f6bfec3196;2023-08-15_13-00-05;1692097205;160.18721175193787;47343;users.cfads.fh-bielefeld.de;10.134.17.12;160.18721175193787;0;1;0.0069851875305175;none;GA;<class 'pymoo.operators.crossover.pntx.TwoPointCrossover'>;0.6;False;['ta033'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;10;4;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f1b444abf40>;;/home/voll_lu/ray_results/objective_2023-08-15_12-43-34/objective_98b2f_00455_455_crossover=class_pymoo_operators_crossover_pntx_TwoPointCrossover,cx_pb=0.6000,mut_pb=0.6000,pop_size=10,_2023-08-15_12-57-25
456;70651.0;131.95390796661377;False;;;1;98b2f_00456;7128c2d15056487a91b9c7c16de2252b;2023-08-15_12-59-37;1692097177;131.95390796661377;45236;users.cfads.fh-bielefeld.de;10.134.17.12;131.95390796661377;0;1;0.0065162181854248;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.6;False;['ta033'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;10;4;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f1b444384c0>;;/home/voll_lu/ray_results/objective_2023-08-15_12-43-34/objective_98b2f_00456_456_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.6000,mut_pb=0.6000,pop_size=10,pre_2023-08-15_12-57-25
457;53798.0;15.166452884674072;False;;;1;98b2f_00457;6a8f0e8ca7d6489785f8ac05703be89a;2023-08-15_12-57-42;1692097062;15.166452884674072;44902;users.cfads.fh-bielefeld.de;10.134.17.12;15.166452884674072;0;1;0.0062897205352783;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.6;False;['ta033'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;50;2;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f1b443d4fa0>;;/home/voll_lu/ray_results/objective_2023-08-15_12-43-34/objective_98b2f_00457_457_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.6000,mut_pb=0.6000,pop_size=50,pre_2023-08-15_12-57-27
458;64852.0;9.884148597717283;False;;;1;98b2f_00458;66a42d4ead2c40379b3d4a7474692ad2;2023-08-15_12-57-43;1692097063;9.884148597717283;47651;users.cfads.fh-bielefeld.de;10.134.17.12;9.884148597717283;0;1;0.0069005489349365;none;GA;<class 'pymoo.operators.crossover.pntx.SinglePointCrossover'>;0.6;False;['ta033'];0.05;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;50;2;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f1b443d29a0>;;/home/voll_lu/ray_results/objective_2023-08-15_12-43-34/objective_98b2f_00458_458_crossover=class_pymoo_operators_crossover_pntx_SinglePointCrossover,cx_pb=0.6000,mut_pb=0.0500,pop_size=_2023-08-15_12-57-33
459;65844.0;114.67698669433594;False;;;1;98b2f_00459;0e568e99a10742f899a47e4e05dbd730;2023-08-15_12-59-28;1692097168;114.67698669433594;43454;users.cfads.fh-bielefeld.de;10.134.17.12;114.67698669433594;0;1;0.0065362453460693;none;GA;<class 'pymoo.operators.crossover.pntx.TwoPointCrossover'>;0.05;False;['ta033'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;4;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f1b444222b0>;;/home/voll_lu/ray_results/objective_2023-08-15_12-43-34/objective_98b2f_00459_459_crossover=class_pymoo_operators_crossover_pntx_TwoPointCrossover,cx_pb=0.0500,mut_pb=0.6000,pop_size=20,_2023-08-15_12-57-33
460;69710.0;39.15344166755676;False;;;1;98b2f_00460;f5e32331bcb84cb385c65b67e065f320;2023-08-15_12-58-13;1692097093;39.15344166755676;49344;users.cfads.fh-bielefeld.de;10.134.17.12;39.15344166755676;0;1;0.0061044692993164;none;GA;<class 'pymoo.operators.crossover.pntx.TwoPointCrossover'>;0.95;False;['ta033'];0.05;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;2;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f1b445ec580>;;/home/voll_lu/ray_results/objective_2023-08-15_12-43-34/objective_98b2f_00460_460_crossover=class_pymoo_operators_crossover_pntx_TwoPointCrossover,cx_pb=0.9500,mut_pb=0.0500,pop_size=20,_2023-08-15_12-57-34
461;71578.0;132.84188890457153;False;;;1;98b2f_00461;a54e8b58b5954c74badd6008bc761166;2023-08-15_12-59-48;1692097188;132.84188890457153;44336;users.cfads.fh-bielefeld.de;10.134.17.12;132.84188890457153;0;1;0.0069942474365234;none;GA;<class 'pymoo.operators.crossover.pntx.TwoPointCrossover'>;0.95;False;['ta033'];0.05;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;10;4;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f1b443bdd30>;;/home/voll_lu/ray_results/objective_2023-08-15_12-43-34/objective_98b2f_00461_461_crossover=class_pymoo_operators_crossover_pntx_TwoPointCrossover,cx_pb=0.9500,mut_pb=0.0500,pop_size=10,_2023-08-15_12-57-35
462;68067.0;7.667926549911499;False;;;1;98b2f_00462;df43e5e8a4ab4941a4e7c9d58501c026;2023-08-15_12-57-45;1692097065;7.667926549911499;45870;users.cfads.fh-bielefeld.de;10.134.17.12;7.667926549911499;0;1;0.0065467357635498;none;GA;<class 'pymoo.operators.crossover.pntx.TwoPointCrossover'>;0.05;False;['ta033'];0.4;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;2;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f1b444bf910>;;/home/voll_lu/ray_results/objective_2023-08-15_12-43-34/objective_98b2f_00462_462_crossover=class_pymoo_operators_crossover_pntx_TwoPointCrossover,cx_pb=0.0500,mut_pb=0.4000,pop_size=20,_2023-08-15_12-57-37
463;63459.0;105.4326343536377;False;;;1;98b2f_00463;27602dd1087544feaf53145f58dc2e86;2023-08-15_12-59-25;1692097165;105.4326343536377;41877;users.cfads.fh-bielefeld.de;10.134.17.12;105.4326343536377;0;1;0.0070719718933105;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.05;False;['ta033'];0.4;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;4;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f1b4449ad30>;;/home/voll_lu/ray_results/objective_2023-08-15_12-43-34/objective_98b2f_00463_463_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.0500,mut_pb=0.4000,pop_size=20,pre_2023-08-15_12-57-40
464;60872.0;138.76673436164856;False;;;1;98b2f_00464;6a8f0e8ca7d6489785f8ac05703be89a;2023-08-15_13-00-01;1692097201;138.76673436164856;44902;users.cfads.fh-bielefeld.de;10.134.17.12;138.76673436164856;0;1;0.0062897205352783;none;GA;<class 'pymoo.operators.crossover.pntx.TwoPointCrossover'>;0.05;False;['ta033'];0.05;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;50;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f1b443ec0d0>;;/home/voll_lu/ray_results/objective_2023-08-15_12-43-34/objective_98b2f_00464_464_crossover=class_pymoo_operators_crossover_pntx_TwoPointCrossover,cx_pb=0.0500,mut_pb=0.0500,pop_size=50,_2023-08-15_12-57-42
465;55307.0;5.75831937789917;False;;;1;98b2f_00465;66a42d4ead2c40379b3d4a7474692ad2;2023-08-15_12-57-49;1692097069;5.75831937789917;47651;users.cfads.fh-bielefeld.de;10.134.17.12;5.75831937789917;0;1;0.0069005489349365;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.95;False;['ta033'];0.4;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;50;4;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f1b4459c790>;;/home/voll_lu/ray_results/objective_2023-08-15_12-43-34/objective_98b2f_00465_465_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.9500,mut_pb=0.4000,pop_size=50,pre_2023-08-15_12-57-43
466;73113.0;37.28543519973755;False;;;1;98b2f_00466;df43e5e8a4ab4941a4e7c9d58501c026;2023-08-15_12-58-22;1692097102;37.28543519973755;45870;users.cfads.fh-bielefeld.de;10.134.17.12;37.28543519973755;0;1;0.0065467357635498;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.95;False;['ta033'];0.4;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;10;2;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f1b445dd670>;;/home/voll_lu/ray_results/objective_2023-08-15_12-43-34/objective_98b2f_00466_466_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.9500,mut_pb=0.4000,pop_size=10,pre_2023-08-15_12-57-45
467;62735.0;6.054377317428589;False;;;1;98b2f_00467;abbe50f50923473984ff8df1070a2246;2023-08-15_12-57-53;1692097073;6.054377317428589;49680;users.cfads.fh-bielefeld.de;10.134.17.12;6.054377317428589;0;1;0.0062668323516845;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.95;False;['ta033'];0.4;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;2;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f1b443852b0>;;/home/voll_lu/ray_results/objective_2023-08-15_12-43-34/objective_98b2f_00467_467_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.9500,mut_pb=0.4000,pop_size=20,pre_2023-08-15_12-57-46
468;71749.0;34.7026846408844;False;;;1;98b2f_00468;66a42d4ead2c40379b3d4a7474692ad2;2023-08-15_12-58-24;1692097104;34.7026846408844;47651;users.cfads.fh-bielefeld.de;10.134.17.12;34.7026846408844;0;1;0.0069005489349365;none;GA;<class 'pymoo.operators.crossover.pntx.SinglePointCrossover'>;0.05;False;['ta033'];0.4;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;50;2;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f1b44438a30>;;/home/voll_lu/ray_results/objective_2023-08-15_12-43-34/objective_98b2f_00468_468_crossover=class_pymoo_operators_crossover_pntx_SinglePointCrossover,cx_pb=0.0500,mut_pb=0.4000,pop_size=_2023-08-15_12-57-49
469;66389.0;27.75749897956848;False;;;1;98b2f_00469;e473ca606ca942afbfc56773ee0cd84d;2023-08-15_12-58-17;1692097097;27.75749897956848;46468;users.cfads.fh-bielefeld.de;10.134.17.12;27.75749897956848;0;1;0.006005048751831;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.95;False;['ta033'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;4;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f1b44485790>;;/home/voll_lu/ray_results/objective_2023-08-15_12-43-34/objective_98b2f_00469_469_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.9500,mut_pb=0.6000,pop_size=20,pre_2023-08-15_12-57-49
470;63006.0;70.75800657272339;False;;;1;98b2f_00470;b07dd69259e64b6ab753911a9c996296;2023-08-15_12-59-03;1692097143;70.75800657272339;42219;users.cfads.fh-bielefeld.de;10.134.17.12;70.75800657272339;0;1;0.007002830505371;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.6;False;['ta033'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f1b44396850>;;/home/voll_lu/ray_results/objective_2023-08-15_12-43-34/objective_98b2f_00470_470_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.6000,mut_pb=0.6000,pop_size=20,pre_2023-08-15_12-57-52
471;69072.0;9.633320569992064;False;;;1;98b2f_00471;abbe50f50923473984ff8df1070a2246;2023-08-15_12-58-03;1692097083;9.633320569992064;49680;users.cfads.fh-bielefeld.de;10.134.17.12;9.633320569992064;0;1;0.0062668323516845;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.6;False;['ta033'];0.4;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;2;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f1b447224c0>;;/home/voll_lu/ray_results/objective_2023-08-15_12-43-34/objective_98b2f_00471_471_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.6000,mut_pb=0.4000,pop_size=20,pre_2023-08-15_12-57-53
472;70796.0;50.30863618850708;False;;;1;98b2f_00472;6786529908e54f018577188f26ef4341;2023-08-15_12-58-43;1692097123;50.30863618850708;47948;users.cfads.fh-bielefeld.de;10.134.17.12;50.30863618850708;0;1;0.0074419975280761;none;GA;<class 'pymoo.operators.crossover.pntx.TwoPointCrossover'>;0.6;False;['ta033'];0.05;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;4;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f1b445fd7f0>;;/home/voll_lu/ray_results/objective_2023-08-15_12-43-34/objective_98b2f_00472_472_crossover=class_pymoo_operators_crossover_pntx_TwoPointCrossover,cx_pb=0.6000,mut_pb=0.0500,pop_size=20,_2023-08-15_12-57-53
473;62567.0;56.97723460197449;False;;;1;98b2f_00473;e896da47faa541abbbb2890dcefd2037;2023-08-15_12-58-55;1692097135;56.97723460197449;42561;users.cfads.fh-bielefeld.de;10.134.17.12;56.97723460197449;0;1;0.0064723491668701;none;GA;<class 'pymoo.operators.crossover.pntx.TwoPointCrossover'>;0.05;False;['ta033'];0.4;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;50;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f1b443a5b50>;;/home/voll_lu/ray_results/objective_2023-08-15_12-43-34/objective_98b2f_00473_473_crossover=class_pymoo_operators_crossover_pntx_TwoPointCrossover,cx_pb=0.0500,mut_pb=0.4000,pop_size=50,_2023-08-15_12-57-58
474;63782.0;152.80718636512756;False;;;1;98b2f_00474;26bd987b129b41aaa8350fca4e6c1a23;2023-08-15_13-00-32;1692097232;152.80718636512756;44053;users.cfads.fh-bielefeld.de;10.134.17.12;152.80718636512756;0;1;0.0065321922302246;none;GA;<class 'pymoo.operators.crossover.pntx.SinglePointCrossover'>;0.05;False;['ta033'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;50;2;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f1b443af5b0>;;/home/voll_lu/ray_results/objective_2023-08-15_12-43-34/objective_98b2f_00474_474_crossover=class_pymoo_operators_crossover_pntx_SinglePointCrossover,cx_pb=0.0500,mut_pb=0.6000,pop_size=_2023-08-15_12-57-59
475;58406.0;4.6801042556762695;False;;;1;98b2f_00475;abbe50f50923473984ff8df1070a2246;2023-08-15_12-58-07;1692097087;4.6801042556762695;49680;users.cfads.fh-bielefeld.de;10.134.17.12;4.6801042556762695;0;1;0.0062668323516845;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.6;False;['ta033'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;50;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f1b44571ca0>;;/home/voll_lu/ray_results/objective_2023-08-15_12-43-34/objective_98b2f_00475_475_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.6000,mut_pb=0.6000,pop_size=50,pre_2023-08-15_12-58-03
476;65945.0;22.490994691848755;False;;;1;98b2f_00476;ad161fc99a8143b0a1059bce518ee269;2023-08-15_12-58-28;1692097108;22.490994691848755;46176;users.cfads.fh-bielefeld.de;10.134.17.12;22.490994691848755;0;1;0.0066280364990234;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.6;False;['ta033'];0.4;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;2;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f1b447db8e0>;;/home/voll_lu/ray_results/objective_2023-08-15_12-43-34/objective_98b2f_00476_476_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.6000,mut_pb=0.4000,pop_size=20,pre_2023-08-15_12-58-05
477;61411.0;132.8112382888794;False;;;1;98b2f_00477;abbe50f50923473984ff8df1070a2246;2023-08-15_13-00-20;1692097220;132.8112382888794;49680;users.cfads.fh-bielefeld.de;10.134.17.12;132.8112382888794;0;1;0.0062668323516845;none;GA;<class 'pymoo.operators.crossover.pntx.SinglePointCrossover'>;0.05;False;['ta033'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;50;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f1b443aa820>;;/home/voll_lu/ray_results/objective_2023-08-15_12-43-34/objective_98b2f_00477_477_crossover=class_pymoo_operators_crossover_pntx_SinglePointCrossover,cx_pb=0.0500,mut_pb=0.6000,pop_size=_2023-08-15_12-58-07
478;77727.0;2.9667394161224365;False;;;1;98b2f_00478;f5e32331bcb84cb385c65b67e065f320;2023-08-15_12-58-16;1692097096;2.9667394161224365;49344;users.cfads.fh-bielefeld.de;10.134.17.12;2.9667394161224365;0;1;0.0061044692993164;none;GA;<class 'pymoo.operators.crossover.pntx.SinglePointCrossover'>;0.05;False;['ta033'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;10;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f1b444ab730>;;/home/voll_lu/ray_results/objective_2023-08-15_12-43-34/objective_98b2f_00478_478_crossover=class_pymoo_operators_crossover_pntx_SinglePointCrossover,cx_pb=0.0500,mut_pb=0.6000,pop_size=_2023-08-15_12-58-13
479;71243.0;74.02351641654968;False;;;1;98b2f_00479;f5e32331bcb84cb385c65b67e065f320;2023-08-15_12-59-31;1692097171;74.02351641654968;49344;users.cfads.fh-bielefeld.de;10.134.17.12;74.02351641654968;0;1;0.0061044692993164;none;GA;<class 'pymoo.operators.crossover.pntx.SinglePointCrossover'>;0.6;False;['ta033'];0.4;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f1b443d2430>;;/home/voll_lu/ray_results/objective_2023-08-15_12-43-34/objective_98b2f_00479_479_crossover=class_pymoo_operators_crossover_pntx_SinglePointCrossover,cx_pb=0.6000,mut_pb=0.4000,pop_size=_2023-08-15_12-58-16
480;76172.0;2.247382640838623;False;;;1;98b2f_00480;e473ca606ca942afbfc56773ee0cd84d;2023-08-15_12-58-20;1692097100;2.247382640838623;46468;users.cfads.fh-bielefeld.de;10.134.17.12;2.247382640838623;0;1;0.006005048751831;none;GA;<class 'pymoo.operators.crossover.pntx.SinglePointCrossover'>;0.05;False;['ta033'];0.4;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;10;4;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f1b44352100>;;/home/voll_lu/ray_results/objective_2023-08-15_12-43-34/objective_98b2f_00480_480_crossover=class_pymoo_operators_crossover_pntx_SinglePointCrossover,cx_pb=0.0500,mut_pb=0.4000,pop_size=_2023-08-15_12-58-17
481;63731.0;69.73791122436523;False;;;1;98b2f_00481;e473ca606ca942afbfc56773ee0cd84d;2023-08-15_12-59-29;1692097169;69.73791122436523;46468;users.cfads.fh-bielefeld.de;10.134.17.12;69.73791122436523;0;1;0.006005048751831;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.05;False;['ta033'];0.4;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;4;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f1b44396670>;;/home/voll_lu/ray_results/objective_2023-08-15_12-43-34/objective_98b2f_00481_481_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.0500,mut_pb=0.4000,pop_size=20,pre_2023-08-15_12-58-20
482;74465.0;40.107513427734375;False;;;1;98b2f_00482;9550dc3554224b2683124c4043a21038;2023-08-15_12-59-01;1692097141;40.107513427734375;43738;users.cfads.fh-bielefeld.de;10.134.17.12;40.107513427734375;0;1;0.0067617893218994;none;GA;<class 'pymoo.operators.crossover.pntx.SinglePointCrossover'>;0.6;False;['ta033'];0.4;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f1b4436ea00>;;/home/voll_lu/ray_results/objective_2023-08-15_12-43-34/objective_98b2f_00482_482_crossover=class_pymoo_operators_crossover_pntx_SinglePointCrossover,cx_pb=0.6000,mut_pb=0.4000,pop_size=_2023-08-15_12-58-21
483;77714.0;29.038257122039795;False;;;1;98b2f_00483;f427586a9f9b4631a210f2ac89d58191;2023-08-15_12-58-50;1692097130;29.038257122039795;49044;users.cfads.fh-bielefeld.de;10.134.17.12;29.038257122039795;0;1;0.0060937404632568;none;GA;<class 'pymoo.operators.crossover.pntx.SinglePointCrossover'>;0.6;False;['ta033'];0.4;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;10;4;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f1b44371400>;;/home/voll_lu/ray_results/objective_2023-08-15_12-43-34/objective_98b2f_00483_483_crossover=class_pymoo_operators_crossover_pntx_SinglePointCrossover,cx_pb=0.6000,mut_pb=0.4000,pop_size=_2023-08-15_12-58-21
484;53153.0;4.967695236206055;False;;;1;98b2f_00484;df43e5e8a4ab4941a4e7c9d58501c026;2023-08-15_12-58-27;1692097107;4.967695236206055;45870;users.cfads.fh-bielefeld.de;10.134.17.12;4.967695236206055;0;1;0.0065467357635498;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.6;False;['ta033'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;50;4;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f1b443fad90>;;/home/voll_lu/ray_results/objective_2023-08-15_12-43-34/objective_98b2f_00484_484_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.6000,mut_pb=0.6000,pop_size=50,pre_2023-08-15_12-58-22
485;75151.0;19.87959122657776;False;;;1;98b2f_00485;66a42d4ead2c40379b3d4a7474692ad2;2023-08-15_12-58-44;1692097124;19.87959122657776;47651;users.cfads.fh-bielefeld.de;10.134.17.12;19.87959122657776;0;1;0.0069005489349365;none;GA;<class 'pymoo.operators.crossover.pntx.SinglePointCrossover'>;0.6;False;['ta033'];0.4;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;2;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f1b444abd30>;;/home/voll_lu/ray_results/objective_2023-08-15_12-43-34/objective_98b2f_00485_485_crossover=class_pymoo_operators_crossover_pntx_SinglePointCrossover,cx_pb=0.6000,mut_pb=0.4000,pop_size=_2023-08-15_12-58-24
486;61192.0;8.66237473487854;False;;;1;98b2f_00486;df43e5e8a4ab4941a4e7c9d58501c026;2023-08-15_12-58-36;1692097116;8.66237473487854;45870;users.cfads.fh-bielefeld.de;10.134.17.12;8.66237473487854;0;1;0.0065467357635498;none;GA;<class 'pymoo.operators.crossover.pntx.TwoPointCrossover'>;0.95;False;['ta033'];0.05;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;50;2;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f1b44422190>;;/home/voll_lu/ray_results/objective_2023-08-15_12-43-34/objective_98b2f_00486_486_crossover=class_pymoo_operators_crossover_pntx_TwoPointCrossover,cx_pb=0.9500,mut_pb=0.0500,pop_size=50,_2023-08-15_12-58-28
